user_id,remaining_calories,remaining_carbo,remaining_protein,remaining_fat,remaining_cholesterol
64790,127,14.924,6.643,1.969,146
64791,368,51.372,19.908,8.263,127
64793,1421,213.73,67.795,31.883,69
64794,247,50.54,12.015,4.635,227
64795,2154,325.986,110.183,49.293,12
64796,1843,285.54,135.644,31.319,68
64797,725,106.228,32.3,15.773,229
64799,434,60.251,20.828,10.321,-78
64800,2604,385.013,132.574,58.276,286
64802,-225,-32.943,-4.634,-7.196,81
64805,1883,285.772,95.017,41.718,-7
64806,-67,-4.269,-7.541,-1.779,221
64807,1231,38.306,242.399,13.197,229
64808,15,1.816,0.9,-1.191,150
64810,813,126.573,40.789,18.187,-10
64812,914,135.615,43.86,20.341,229
64814,1347,266.663,33.423,13.256,-25
64815,1729,250.862,82.395,36.882,122
64816,617,94.563,27.147,13.811,-53
64817,1876,314.989,97.886,62.51,286
64818,1075,141.402,37.213,19.283,43
64820,1493,222.978,79.652,33.04,-66
64821,-397,-49.498,-21.976,-10.56,-100
64822,-397,-82.038,-7.818,-4.366,248
64823,449,54.69,33.058,15.009,162
64824,571,80.352,16.299,17.278,-85
64825,1472,215.194,71.652,31.952,223
64826,837,124.672,38.722,19.777,31
64828,1288,134.296,88.247,14.286,245
64829,1563,234.566,78.556,35.218,184
64830,663,98.069,33.393,15.312,207
64832,640,137.054,13.424,5.731,72
64833,840,105.882,22.163,19.35,152
64835,-156,-25.852,-5.844,-3.471,149
64836,45,9.449,4.411,1.699,3
64837,-306,-47.427,-15.784,-6.595,123
64838,201,23.986,10.04,2.511,73
64839,1110,165.473,58.159,24.59,18
64841,328,49.18,16.053,8.412,135
64842,1150,180.408,56.873,25.359,-71
64844,297,38.86,16.231,5.68,88
64845,1475,242.73,67.911,39.181,200
64846,-54,-8.678,-4.371,-1.615,118
64847,478,67.167,22.083,12.193,54
64848,-297,-48.418,-12.517,-8.038,275
64851,67,14.292,6.833,1.91,-72
64852,1002,111.278,63.292,29.568,-93
64853,161,12.25,7.297,2.341,286
64857,2561,386.603,126.125,57.662,166
64858,1060,151.587,53.076,22.753,-40
64859,-330,-58.444,-18.017,-8.528,-88
64860,1526,224.913,76.138,34.078,244
64863,1677,250.356,81.322,37.785,148
64864,2695,397.96,137.044,59.936,-74
64865,-140,-7.926,-30.952,-1.934,34
64866,-466,-75.709,-24.444,-10.489,144
64867,244,41.798,10.003,5.248,282
64869,-346,-49.429,-19.059,-7.605,261
64870,1258,203.579,68.198,23.792,-52
64871,-388,-58.002,-19.586,-5.591,-27
64873,101,14.169,4.68,1.513,130
64876,1406,230.774,41.499,37.837,196
64877,-414,-60.571,-21.908,-8.247,-47
64878,797,19.316,21.379,72.363,176
64879,-411,-58.022,-19.582,-8.824,71
64880,-343,-50.884,-17.03,-7.928,290
64881,1430,211.006,72.99,32.776,164
64883,1514,236.895,91.611,40.907,12
64884,1299,174.445,77.091,20.559,-85
64885,246,31.718,11.742,6.704,-20
64886,395,58.566,15.121,8.376,-99
64887,-290,-46.947,-15.718,-4.114,293
64891,956,154.882,50.084,22.385,245
64895,1987,396.361,52.235,21.837,63
64897,221,43.912,11.769,7.369,-58
64898,1249,194.443,63.649,27.124,30
64899,926,20.464,183.6,9.938,-22
64900,942,143.914,46.682,21.392,163
64901,-204,-25.124,-9.46,-3.784,172
64903,1162,33.681,230.811,13.718,31
64904,-488,-59.878,-24.89,-15.003,267
64905,740,112.167,32.222,17.3,254
64906,765,113.081,36.29,16.585,237
64907,1595,202.554,60.78,24.878,181
64908,146,16.495,9.968,2.448,28
64909,-269,-1.244,-52.73,-3.565,-13
64911,1264,204.511,76.352,30.671,-64
64912,1638,242.939,80.089,36.725,135
64913,-400,-66.529,-24.819,-5.567,18
64914,974,164.314,34.98,14.055,132
64915,-338,-51.957,-16.018,-7.226,279
64916,399,63.269,21.415,7.627,84
64917,1237,180.808,61.738,27.56,-64
64919,-423,-64.781,-23.834,-9.46,135
64920,932,145.367,42.865,19.953,-63
64921,-474,-15.842,-13.237,-40.843,-29
64922,624,95.527,30.77,14.047,-5
64924,121,15.108,7.748,1.047,-41
64925,2602,392.756,131.693,58.5,270
64926,938,139.601,45.102,21.095,-40
64927,259,40.193,11.319,8.414,73
64928,794,123.132,38.656,17.467,-96
64929,1861,324.75,95.358,54.116,-34
64930,1794,218.173,97.728,19.165,11
64931,1441,206.802,72.838,30.64,-83
64934,2768,559.476,68.658,31.368,160
64935,50,5.701,6.565,-0.844,281
64939,562,73.723,28.507,11.813,-59
64940,1145,165.972,58.101,27.126,296
64941,481,71.942,25.115,10.977,180
64942,1738,262.587,91.569,39.745,18
64943,-496,-64.56,-26.401,-11.998,-94
64946,1823,257.921,65.934,49.922,44
64949,341,59.749,14.05,7.791,10
64951,652,103.966,31.654,13.663,205
64952,1985,299.614,100.641,44.168,270
64953,-188,-31.295,-12.224,-3.141,224
64954,1021,156.754,47.112,20.918,-6
64957,1636,241.843,78.507,36.806,284
64958,1373,206.241,65.94,29.092,176
64959,1084,107.525,77.026,31.655,157
64960,192,20.015,4.603,2.372,125
64961,1494,231.489,71.719,34.083,235
64964,1046,148.991,66.272,15.246,243
64965,24,4.366,2.23,0.804,175
64967,-142,-21.484,-9.696,-4.221,-52
64968,1318,203.294,68.197,28.104,12
64970,40,-0.376,3.287,4.239,-33
64971,2628,401.243,132.165,58.772,229
64972,2092,309.213,105.763,46.786,241
64975,483,72.494,21.57,10.941,-23
64976,-129,-15.467,-4.168,-3.935,175
64977,93,-0.335,20.545,2.631,231
64978,922,140.059,47.944,20.017,27
64979,392,45.527,17.874,8.48,-91
64980,339,54.494,13.96,5.52,223
64981,1302,197.364,62.645,27.832,208
64982,1000,151.58,50.906,23.603,224
64983,1950,295.65,101.772,42.616,75
64985,1170,138.321,31.148,14.203,52
64986,594,93.291,28.617,13.48,-33
64988,581,85.7,30.317,12.324,4
64989,1544,221.375,77.521,35.715,165
64990,1453,212.503,73.729,33.385,34
64991,-120,-12.901,-7.725,-2.048,276
64992,1975,289.214,100.044,42.991,79
64993,-446,-69.212,-25.173,-10.536,153
64995,1193,193.366,72.235,25.877,222
64997,188,16.781,7.24,3.673,-57
64998,-50,-7.211,-6.205,0.307,240
64999,1851,282.316,91.617,39.769,-93
65000,779,116.641,40.734,17.72,159
65001,49,5.213,4.931,1.461,103
65002,-100,-20.106,-5.631,-3.13,284
65003,1084,164.131,52.228,24.35,86
65004,1177,172.433,57.185,27.038,-80
65005,-181,-22.309,-10.513,-4.858,94
65006,728,99.775,47.136,21.832,153
65007,286,41.603,17.02,5.244,160
65008,1286,195.739,68.7,28.682,222
65012,1521,308.466,41.716,17.095,9
65013,412,92.708,12.484,3.597,-23
65014,975,141.092,51.017,22.582,-15
65015,1259,168.301,58.938,22.707,139
65016,820,139.897,44.812,21.373,-39
65017,25,0.754,-2.37,2.263,162
65019,-238,-38.436,-12.47,-5.468,160
65021,2165,331.091,110.163,47.081,-15
65022,1252,198.326,75.845,22.591,44
65023,373,51.112,15.632,7.429,-5
65025,1949,391.715,51.219,22.219,87
65026,3091,470.197,154.585,67.87,218
65027,397,51.59,20.481,9.923,91
65028,318,49.369,11.28,7.705,271
65029,410,62.289,26.951,9.527,175
65030,255,29.895,7.754,6.794,18
65031,245,32.827,13.068,5.405,265
65033,72,6.988,2.682,1.518,-78
65034,2454,365.713,120.929,54.895,-77
65035,1808,267.855,91.367,40.778,-27
65036,362,64.887,26.839,9.961,-47
65037,2915,445.519,145.937,64.557,-28
65041,1587,239.027,77.921,35.717,104
65043,2141,324.243,107.523,47.417,239
65044,2341,395.949,101.654,75.466,76
65045,1729,250.601,85.874,39.355,286
65047,179,24.559,5.816,3.354,100
65048,67,7.889,4.1,1.403,231
65051,753,115.06,35.944,18.246,-12
65052,2119,320.871,106.525,47.71,110
65053,1301,196.004,65.747,27.821,218
65054,-440,-68.47,-21.604,-11.285,5
65057,436,65.954,21.576,9.615,232
65058,1219,164.249,56.742,31.603,284
65059,1109,159.61,36.037,13.95,102
65060,-260,-40.746,-12.783,-4.903,296
65061,1360,208.643,91.362,24.177,133
65063,2283,350.837,114.388,49.919,276
65064,987,161.407,72.451,24.697,-100
65066,449,48.365,21.375,14.351,-81
65067,-383,-61.025,-14.374,-7.678,272
65070,126,13.589,8.907,3.324,88
65072,570,87.085,28.131,11.92,251
65073,3177,477.118,159.623,72.108,198
65074,1276,186.569,62.259,28.962,283
65075,621,108.111,24.341,7.032,163
65076,-77,-12.179,-3.164,-1.994,-75
65077,1040,140.672,35.962,22.741,-15
65078,-422,-62.469,-22.426,-7.219,18
65080,-66,0.414,-6.463,-1.211,212
65081,1741,260.451,87.645,39.45,105
65083,-475,-59.204,-16.794,-6.461,-74
65084,1730,263.186,89.115,38.122,216
65085,642,99.191,19.634,21.513,-74
65086,-6,4.486,-0.541,0.764,289
65089,2569,379.696,126.502,55.582,-86
65091,906,131.224,43.169,19.426,172
65092,1004,152.041,44.954,23.228,30
65093,1949,292.708,76.893,24.787,148
65095,196,41.207,11.2,4.447,298
65096,1492,229.02,109.954,18.264,251
65098,-369,-46.041,-12.354,-11.039,36
65100,786,132.664,50.503,11.817,-36
65103,-440,-64.676,-19.259,-8.492,159
65105,1036,149.945,64.229,25.806,226
65107,1071,166.425,53.644,24.532,150
65108,1286,180.972,63.118,28.89,3
65111,755,108.17,39.347,17.175,282
65113,668,104.6,28.543,15.624,101
65116,477,66.606,24.538,9.348,168
65120,-188,-26.08,-12.353,-5.026,-46
65121,1627,260.0,82.373,35.914,159
65122,1001,153.805,49.213,22.532,272
65124,1058,119.985,28.737,14.688,214
65125,1098,165.502,56.175,26.464,252
65126,91,17.189,2.825,4.274,2
65127,941,141.238,46.052,20.133,166
65128,772,124.844,36.647,16.426,-14
65129,738,71.951,40.579,16.66,9
65130,1453,227.599,71.297,32.082,76
65131,-370,-47.784,-14.474,-5.04,101
65132,-474,-79.06,-23.167,-10.697,-50
65133,451,53.451,27.241,5.438,-79
65134,-432,-68.516,-23.743,-9.989,178
65136,269,44.362,12.386,6.512,239
65137,426,61.583,11.43,14.854,202
65138,1145,115.788,65.28,31.493,58
65139,543,91.974,33.716,19.792,-4
65140,-330,-50.468,-14.503,-7.068,280
65142,1270,213.706,49.645,33.307,98
65144,1661,255.809,82.923,37.308,175
65145,737,122.186,41.431,16.035,-76
65146,630,95.306,30.266,14.652,-45
65147,-239,-33.981,-9.112,-6.054,136
65148,-478,-69.577,-23.846,-12.566,180
65149,1636,245.632,79.725,34.796,3
65150,2064,312.382,103.257,45.643,3
65151,-36,-5.47,-2.652,-1.572,7
65152,417,46.398,28.173,8.685,85
65153,214,29.455,11.172,5.005,-18
65155,360,44.3,23.438,3.941,284
65156,1366,267.285,31.843,15.127,263
65157,70,10.358,1.944,1.526,178
65158,-194,-20.751,-13.04,-4.564,116
65159,1624,173.519,50.501,19.13,115
65162,2164,54.969,435.013,23.24,86
65163,969,144.148,46.686,20.341,106
65164,476,72.178,27.349,9.478,166
65165,1223,171.755,81.973,18.554,76
65167,1778,265.965,87.128,40.624,184
65168,2167,333.742,106.131,48.65,109
65169,685,108.356,33.94,15.81,271
65170,908,105.444,51.838,23.157,111
65172,-397,-65.57,-19.563,-7.852,-39
65174,2715,407.4,136.881,60.71,38
65175,2478,395.208,109.713,76.913,-40
65177,466,76.134,24.747,11.064,4
65178,123,13.217,4.699,2.933,-68
65179,-264,-46.689,-11.274,-6.153,117
65180,435,66.534,22.882,10.258,-73
65181,-449,-69.507,-21.325,-10.375,-15
65182,572,80.74,28.87,12.23,-86
65183,-245,-28.247,-8.623,-5.058,-22
65184,1536,226.625,78.55,36.501,253
65185,1365,175.378,46.496,40.708,183
65186,1349,207.504,65.972,28.862,220
65189,610,97.95,31.82,14.842,240
65190,1573,242.191,79.44,33.7,149
65191,1327,149.761,55.151,28.116,235
65192,1518,233.3,75.893,47.037,275
65193,570,94.178,26.618,10.653,-58
65194,780,116.467,21.7,23.245,257
65195,1344,202.336,73.356,29.74,161
65196,-162,-21.76,-11.448,-3.29,259
65197,384,58.764,20.355,8.011,274
65199,281,38.223,9.082,5.611,10
65200,644,129.761,19.102,8.253,36
65201,1896,205.445,119.679,59.545,-66
65202,1959,295.282,96.089,44.354,283
65203,839,124.196,44.651,18.818,294
65204,2020,407.071,48.732,21.711,279
65205,2024,409.425,52.244,21.997,135
65206,-290,-51.732,-16.482,-6.988,-8
65207,277,42.764,12.799,5.96,11
65208,777,82.447,54.527,13.766,-91
65210,-95,-17.638,-2.672,-1.837,-39
65211,-252,-53.36,-15.204,-7.825,269
65212,-39,-10.23,1.962,-0.07,-82
65213,1238,151.463,35.335,31.872,216
65214,-448,-64.044,-22.325,-10.02,239
65216,942,136.414,46.599,21.06,53
65217,567,81.584,23.691,11.133,221
65218,844,128.138,39.943,19.078,272
65219,1044,151.138,53.959,22.462,-81
65220,1572,185.395,77.82,50.974,117
65221,1590,242.429,77.972,34.613,158
65222,1299,195.499,61.816,28.196,86
65223,1929,283.42,100.194,43.278,102
65224,394,67.794,19.669,11.336,209
65225,1547,234.408,111.675,19.243,230
65228,928,112.897,55.919,15.067,-9
65229,1039,204.056,27.283,10.749,249
65230,970,26.469,23.542,86.044,279
65231,1159,175.099,55.834,27.684,-59
65232,2354,65.526,55.126,209.243,295
65233,1173,181.47,58.193,25.24,200
65234,1461,220.538,74.625,32.743,119
65235,913,142.562,45.465,21.341,-2
65236,32,6.453,2.014,-0.347,-42
65237,1481,167.24,52.31,27.246,-23
65238,1348,206.287,67.19,30.593,62
65239,1188,123.288,49.003,13.402,91
65240,1859,49.86,44.427,166.014,134
65241,-402,-64.668,-22.291,-10.148,254
65242,1188,241.351,29.85,13.158,298
65245,130,14.785,9.528,3.888,40
65247,-487,-66.614,-26.535,-10.801,130
65249,2042,225.055,77.126,45.849,151
65253,1241,169.374,51.944,27.66,270
65254,535,74.921,24.82,10.664,121
65256,35,5.44,-0.041,2.577,260
65257,1173,183.033,57.852,26.189,170
65258,659,93.859,32.762,12.89,-4
65259,-348,-59.485,-17.852,-7.681,216
65260,51,8.132,3.097,1.751,-74
65262,1455,210.721,74.837,31.86,265
65263,1277,187.767,62.589,28.137,102
65265,1553,237.681,76.964,35.268,41
65268,1485,200.812,71.177,37.284,219
65272,955,102.326,47.89,13.013,99
65273,-436,-76.613,-26.803,-10.543,68
65274,1149,172.888,56.433,27.246,66
65278,405,15.315,10.055,36.916,81
65279,1251,183.195,62.049,26.906,53
65280,1343,194.484,65.449,30.438,267
65281,1084,134.662,67.079,24.964,272
65282,-499,-75.174,-25.752,-12.096,-33
65283,2387,359.571,123.568,53.96,-10
65286,168,27.202,9.348,3.942,-72
65287,269,45.966,15.339,5.97,140
65288,1609,245.562,82.192,36.701,88
65289,-60,-6.58,-5.842,-1.565,-78
65290,1525,229.692,43.365,40.707,-21
65291,2389,360.533,119.919,52.832,151
65294,271,31.938,19.098,8.245,-33
65295,-332,-50.147,-16.153,-6.422,-12
65296,1803,43.759,361.776,19.808,167
65297,37,-0.913,2.831,0.394,18
65298,-7,-3.433,-3.569,0.092,187
65299,125,21.883,4.663,3.871,48
65302,2030,309.394,97.137,45.151,10
65305,1365,196.821,67.073,30.31,-33
65306,529,69.095,15.496,15.194,120
65308,-261,-31.947,-15.204,-9.076,225
65314,432,4.711,10.201,38.151,277
65317,247,36.024,11.34,5.227,-19
65319,676,88.253,43.21,20.809,200
65320,883,23.601,21.216,78.094,275
65321,369,53.609,21.095,10.161,122
65322,1446,217.447,72.253,31.976,61
65324,1285,129.889,34.332,24.382,187
65325,-386,-58.651,-20.729,-7.578,273
65326,30,-2.677,2.537,-0.681,159
65327,887,131.248,44.922,20.601,261
65328,399,43.178,19.533,5.061,69
65329,1713,41.559,344.317,18.136,4
65334,2319,346.958,119.621,51.896,262
65336,-59,-10.69,-2.214,-0.795,181
65337,1023,157.159,52.236,22.157,-61
65338,1250,195.482,62.209,28.406,-64
65339,1214,173.16,63.488,25.852,14
65340,1053,150.552,53.117,24.064,258
65342,1542,184.213,63.429,27.038,181
65343,804,122.335,41.862,19.639,38
65345,2049,298.612,101.163,44.223,-82
65347,1380,206.421,66.39,30.856,-23
65348,2366,356.51,120.417,53.908,-65
65349,784,87.865,37.679,22.891,226
65350,1643,250.918,82.527,35.754,172
65352,1773,266.788,89.252,40.7,21
65353,954,140.633,47.853,20.829,-19
65354,730,126.088,30.583,9.652,52
65355,1691,182.42,56.453,53.521,180
65358,-71,-15.74,1.014,-0.142,-65
65359,1356,200.931,67.21,28.5,29
65361,1534,239.036,77.3,33.26,281
65362,-397,-4.171,-10.363,-36.422,7
65363,658,97.639,34.17,16.883,225
65364,429,90.373,12.651,5.193,266
65366,-85,-13.088,-7.51,-1.218,225
65367,850,137.95,45.616,19.224,-96
65370,1147,169.888,62.192,24.748,-11
65371,2424,59.075,482.909,27.278,40
65372,-370,-62.327,-16.752,-8.948,63
65373,30,6.578,2.938,1.218,68
65374,-8,0.362,1.039,0.618,276
65375,918,25.467,183.029,9.899,110
65376,535,70.196,39.742,7.941,279
65378,201,12.184,5.863,4.046,-65
65379,-466,-75.367,-14.53,-8.842,241
65380,375,64.068,9.58,10.545,42
65382,1551,236.47,78.425,35.247,137
65383,1268,193.364,66.695,28.486,-22
65385,1340,200.179,64.489,28.733,291
65387,1882,282.549,96.143,41.826,262
65388,1460,239.889,68.314,19.044,-21
65391,1713,277.373,72.411,33.375,261
65392,394,57.579,18.734,6.761,9
65393,21,-1.657,1.631,-0.277,292
65394,1115,166.981,54.575,25.945,242
65395,2310,64.499,462.808,25.787,-93
65396,723,111.114,35.807,15.374,97
65397,850,132.039,42.81,18.988,225
65398,1646,187.446,59.236,45.932,153
65400,2381,374.949,68.653,30.452,151
65401,-499,-67.73,-24.974,-12.155,39
65402,961,139.348,66.856,16.824,-16
65403,1286,139.549,66.177,13.542,41
65405,971,149.797,46.854,22.181,-33
65406,1157,168.25,59.038,26.026,163
65407,-460,-66.59,-25.909,-9.938,224
65410,392,68.624,21.908,9.546,295
65411,644,84.268,25.959,16.08,135
65412,337,48.187,13.542,6.823,147
65413,1415,204.377,70.124,30.983,256
65415,1486,206.972,72.558,33.063,293
65416,228,39.661,9.937,6.394,68
65418,915,128.074,47.766,11.962,129
65419,1382,208.285,68.16,31.044,202
65420,641,99.406,33.005,15.112,131
65423,246,45.653,13.186,6.75,1
65424,565,87.807,29.57,11.737,24
65425,1603,244.337,80.372,35.333,-87
65426,-392,-69.501,-23.288,-7.892,262
65427,1700,329.399,43.482,20.809,137
65428,550,76.755,28.353,11.972,111
65429,-462,-53.147,-28.273,-4.445,270
65432,726,20.547,15.992,65.198,243
65433,185,29.485,9.791,4.578,164
65435,2111,331.611,56.42,47.74,50
65436,2215,227.848,121.433,58.317,255
65438,-209,-16.567,-10.862,-1.647,216
65440,190,33.858,10.143,7.415,192
65441,1176,173.67,58.123,24.553,165
65444,-184,-22.834,-7.434,-3.159,274
65446,1679,275.624,59.019,33.477,266
65447,1855,276.689,91.147,41.811,50
65448,-363,-56.496,-15.386,-8.674,156
65449,-491,-76.998,-24.186,-9.32,-43
65450,265,39.001,11.486,5.167,204
65451,829,114.767,25.367,16.608,279
65452,797,117.16,40.505,17.162,-24
65453,-119,-19.304,-5.451,-0.782,192
65454,702,106.051,35.953,15.1,167
65455,558,82.496,28.996,12.361,230
65456,1300,171.555,33.167,27.476,266
65457,40,4.594,1.311,2.081,108
65459,2255,332.531,112.217,51.261,145
65460,-219,-0.938,-6.557,-18.74,25
65461,580,63.837,42.226,15.924,-53
65464,1839,302.562,62.385,32.166,-78
65465,147,19.954,7.372,5.199,-70
65466,1638,171.74,68.382,53.179,-78
65467,-140,-28.85,-5.734,-3.449,201
65468,-192,-21.108,-8.688,-3.361,263
65469,994,146.757,50.918,21.557,206
65470,1600,237.223,79.979,34.94,161
65471,1066,158.969,55.545,24.34,71
65472,2105,313.883,106.439,47.36,45
65473,619,62.382,19.928,17.755,251
65474,580,104.142,23.992,13.515,264
65476,-160,-17.744,-9.554,-1.946,163
65477,-365,-63.073,-14.702,-10.529,11
65478,-151,-19.057,-6.961,-2.093,43
65479,658,85.184,27.521,21.432,-37
65481,1542,174.189,107.21,34.094,243
65482,1233,187.693,60.838,28.825,242
65484,182,27.413,8.832,5.993,-22
65485,-164,-27.892,-10.061,-3.378,13
65487,1025,158.13,51.704,20.954,69
65489,154,21.141,7.765,1.705,202
65490,-460,-55.657,-24.58,-7.666,96
65491,2126,316.561,105.977,48.177,86
65492,586,91.732,29.784,12.686,-48
65493,1030,172.136,64.338,12.713,132
65495,929,124.164,44.805,27.584,-5
65497,1072,154.262,54.388,23.166,-21
65500,-464,-12.499,-91.823,-5.073,-51
65501,1676,253.853,84.923,37.601,170
65502,1692,254.371,86.87,38.455,3
65503,-170,-31.766,-5.149,-1.137,214
65505,479,75.959,22.93,10.647,275
65506,1710,260.541,81.086,36.465,296
65507,690,108.071,32.087,15.053,242
65509,1130,197.556,61.151,33.545,-74
65510,309,50.916,16.391,7.514,253
65511,850,127.381,43.78,17.397,63
65512,594,79.005,30.938,12.729,267
65513,-333,-49.187,-18.363,-6.491,265
65515,2013,282.244,77.937,45.822,296
65516,531,76.719,13.239,9.989,-21
65517,-248,-35.731,-12.411,-4.749,31
65519,1927,337.725,98.32,41.316,119
65520,262,42.672,15.414,7.081,245
65524,2165,319.806,108.188,47.709,253
65525,1363,201.929,64.941,28.95,54
65526,-422,-61.767,-21.051,-9.918,102
65527,501,79.315,27.788,13.803,98
65529,1750,254.528,89.72,40.968,-85
65530,1506,220.704,77.828,33.33,144
65531,1072,180.27,57.873,36.843,202
65532,1107,150.951,40.823,30.478,263
65533,2221,234.398,104.136,41.082,226
65534,377,42.246,18.985,11.718,38
65535,988,152.322,46.465,21.897,202
65537,1424,208.754,72.099,32.26,59
65538,138,30.466,5.69,5.254,223
65540,40,8.292,3.987,0.277,46
65542,357,55.365,18.588,9.072,249
65544,971,146.881,51.155,22.392,-6
65545,553,82.77,28.148,12.934,96
65546,1522,162.952,104.882,31.668,45
65548,2399,352.81,119.765,54.251,112
65549,1674,252.195,83.669,37.594,-51
65553,-88,-7.194,-8.711,-2.119,201
65554,284,36.877,17.297,6.326,213
65555,-84,-4.341,-2.724,-2.949,89
65556,277,29.866,16.408,3.093,-24
65557,-77,-12.614,-1.525,-7.589,198
65558,2120,322.757,104.957,45.53,173
65559,66,3.181,3.283,0.934,124
65560,901,135.413,43.474,20.104,95
65561,2676,396.117,135.194,59.187,91
65562,3,-0.717,-0.565,-0.962,-66
65563,1968,322.766,73.258,56.948,220
65564,771,116.181,41.908,16.351,246
65566,2309,345.13,112.85,49.877,57
65567,1972,293.454,98.238,44.992,-61
65568,-313,-48.2,-14.058,-7.433,-87
65569,-99,-13.564,-2.857,-2.484,86
65571,1289,191.545,64.866,28.061,142
65573,449,66.419,17.934,10.227,84
65574,1260,187.497,68.527,29.038,287
65575,-401,-62.107,-20.377,-8.724,146
65576,399,59.843,17.301,9.018,103
65577,1430,223.311,74.653,31.201,-15
65578,1034,140.072,52.706,16.447,158
65579,805,123.76,38.235,17.473,118
65581,2108,46.755,424.291,23.291,164
65582,-342,-12.341,-3.309,-29.201,102
65584,1055,167.613,52.463,24.864,83
65585,-283,-40.426,-13.981,-7.246,203
65587,1106,166.184,55.226,24.244,241
65589,610,83.378,36.124,11.588,185
65590,1997,293.236,101.634,44.507,287
65591,1015,141.86,55.755,29.857,133
65595,1639,253.873,83.085,37.791,192
65597,1473,222.764,75.538,31.718,-55
65599,-439,-19.194,-16.2,-39.117,241
65600,2045,53.958,49.986,181.458,107
65601,423,55.927,20.871,9.599,74
65603,2840,379.669,72.519,77.314,290
65607,1019,150.006,45.793,22.474,281
65608,-80,-5.192,-2.314,-0.814,31
65610,999,144.92,49.82,22.91,157
65612,-459,-65.02,-20.424,-9.985,83
65613,971,126.793,43.372,9.661,146
65614,2188,331.032,108.279,49.223,66
65616,-277,-37.889,-13.167,-5.483,-89
65617,1892,47.802,377.47,21.346,148
65619,1481,298.609,36.303,17.273,128
65620,271,35.251,18.486,6.807,203
65621,241,5.091,51.021,2.493,13
65624,-411,-58.555,-21.487,-5.837,-49
65625,516,66.652,29.891,13.052,147
65626,1840,229.878,102.368,34.155,111
65627,1062,162.023,53.706,23.379,204
65628,601,88.909,29.048,13.038,187
65629,1169,183.327,59.146,25.446,10
65630,312,41.764,15.237,7.832,161
65631,965,146.91,47.858,20.212,216
65632,690,98.652,49.316,9.762,117
65633,1972,395.144,49.174,21.448,85
65634,2113,57.131,51.873,187.617,-72
65636,-374,-52.036,-19.276,-8.334,-21
65637,1671,34.102,335.46,17.434,67
65638,1032,156.049,49.773,23.61,121
65639,412,66.127,21.847,9.28,-27
65640,721,111.918,39.697,16.08,-68
65642,-158,-28.034,-9.913,-4.265,197
65644,301,44.458,18.13,1.724,260
65646,-291,-42.002,-15.719,-6.426,-57
65647,558,69.194,22.033,13.396,50
65648,1189,184.84,57.898,27.59,168
65651,-100,-21.284,-7.501,-4.081,276
65652,352,57.444,19.739,12.072,156
65653,387,50.889,22.853,7.879,192
65654,-69,-18.092,-0.939,-1.05,-2
65656,1203,171.321,60.921,26.427,120
65657,2259,337.525,110.95,47.785,213
65659,-217,-33.254,-10.862,-5.86,179
65660,606,83.542,39.404,13.328,272
65662,1188,176.067,61.863,25.364,55
65663,1102,159.584,46.876,14.849,226
65664,1189,205.824,74.506,36.151,102
65665,877,128.111,44.438,20.749,277
65666,930,134.51,46.751,21.076,230
65668,165,20.595,13.244,2.528,16
65669,1660,253.394,83.054,36.933,-12
65670,655,88.934,38.295,13.444,41
65671,857,24.962,22.301,74.98,210
65672,1163,172.174,57.196,25.465,31
65673,1999,405.333,50.662,23.495,-37
65674,1737,292.272,54.256,48.316,-36
65675,877,128.926,44.81,20.628,221
65676,1453,224.973,72.53,31.629,-21
65677,458,5.646,88.912,5.284,15
65678,-480,-62.05,-20.133,-16.495,256
65679,2333,405.94,160.791,30.248,163
65680,494,65.536,27.647,11.835,112
65681,-181,-40.36,-4.953,-1.489,145
65682,903,128.74,45.105,21.105,-79
65683,1543,164.562,49.004,41.193,33
65684,-431,-56.418,-24.446,-9.598,263
65690,-495,-70.542,-25.155,-10.838,-24
65691,-480,-69.451,-25.106,-10.565,123
65692,1139,165.442,54.044,26.069,-2
65694,585,88.826,29.253,14.933,101
65695,1169,170.466,58.261,30.263,191
65696,1242,192.666,64.022,26.463,26
65698,99,18.383,8.04,0.488,-64
65700,2498,376.371,122.973,55.908,124
65701,2135,324.649,107.162,46.205,59
65702,672,105.495,38.788,20.806,52
65705,476,62.79,16.644,5.876,-40
65706,3274,374.787,190.819,70.274,189
65708,1895,232.932,69.725,30.344,-60
65709,1514,217.879,73.397,33.912,-45
65710,-437,-52.229,-22.398,-13.167,15
65711,1337,197.665,63.743,32.102,69
65712,2223,296.799,142.732,33.566,92
65713,2075,309.011,104.379,46.518,-7
65714,709,144.058,16.312,9.275,89
65715,483,107.36,12.316,4.529,127
65716,621,98.482,30.42,13.337,101
65717,386,46.534,20.348,9.612,31
65718,893,86.367,24.011,19.396,-35
65719,45,14.859,0.004,2.475,107
65722,1769,262.602,88.316,39.919,130
65726,-221,-20.725,-15.065,-6.319,130
65727,1290,138.116,95.891,16.808,197
65728,-322,-49.516,-16.419,-5.76,63
65729,1423,223.0,71.35,31.844,257
65731,745,136.311,21.657,14.82,-59
65732,1563,231.956,79.824,33.87,297
65735,1901,280.733,98.016,41.997,16
65737,1280,192.98,63.149,27.956,142
65739,1459,167.342,40.356,15.826,-76
65742,572,78.552,26.1,13.407,259
65746,1994,248.51,140.554,51.141,163
65747,867,30.121,173.41,10.879,238
65748,1068,157.244,51.595,23.067,276
65750,1007,153.013,51.784,22.724,-30
